Year,Game Number,Home Team,Away Team,L_2 Cluster,L_2 Cluster Probability_1,L_2 Cluster Probability_2,L_2 Cluster Probability_3,H_1 Cluster,H_1 Cluster Probability_1,H_1 Cluster Probability_2,H_1 Cluster Probability_3,L2 silhouette,H1 silhouette
2004,9,SEA,SF,3,0.221646313398538,0.373874012819648,0.404479673781813,3,0.221678636562316,0.37197957569022,0.406341787747464,0.281794059780825,0.289399804744027
2004,9,WAS,DET,3,0.213869108218191,0.112776612337185,0.673354279444624,3,0.21342225171782,0.111700079772751,0.674877668509428,0.425073500952504,0.423081480601703
2004,10,BAL,NYJ,2,0.164413586404607,0.62639699282341,0.209189420771983,2,0.163356605051704,0.628370411278792,0.208272983669504,0.580850118336388,0.581192618638889
2004,10,BUF,NE,1,0.755035512080572,0.0764718210043423,0.168492666915086,1,0.755141019607992,0.0762863687838947,0.168572611608114,0.670820456715311,0.670725316752018
2004,10,CAR,SF,2,0.204812102148674,0.547470484172254,0.247717413679072,2,0.203817734968013,0.549156895636729,0.247025369395258,0.542257440453866,0.543602227484067
2004,10,CHI,TEN,2,0.126909749119205,0.68446732634417,0.188622924536625,2,0.124379437413024,0.692443625637885,0.183176936949091,0.353508341136972,0.367917160600404
2004,10,CIN,WAS,1,0.800106604610389,0.0592215955809215,0.140671799808689,1,0.800315426588623,0.0590483239957469,0.14063624941563,0.656010664820704,0.656448247893709
2004,10,DET,JAX,1,0.588035818235113,0.11721541129112,0.294748770473767,1,0.5808924259578,0.119161192282329,0.299946381759871,0.447454724355672,0.439156422764186
2004,10,HOU,IND,1,0.611428333833998,0.135668038219726,0.252903627946275,1,0.612506449395111,0.134936185560628,0.252557365044261,0.607201911399335,0.607544533642947
2004,10,KC,NO,3,0.213764427298793,0.247106547707243,0.539129024993965,3,0.213666572726092,0.245300132279322,0.541033294994586,0.546094585945515,0.54710656120376
2004,10,MIN,GB,1,0.772824909266141,0.0605259556994758,0.166649135034383,1,0.775832061087004,0.0594481164607795,0.164719822452216,0.59668195092872,0.596471112596795
2004,10,NYG,ARI,2,0.120574628797253,0.704242556590752,0.175182814611995,2,0.121188579180972,0.702158450616541,0.176652970202487,0.435683924325575,0.431157818939961
2004,10,PHI,DAL,1,0.776090417669079,0.0657457186448023,0.158163863686118,1,0.777077377593633,0.0653135292813809,0.157609093124986,0.638365134874318,0.638920452440019
2004,10,PIT,CLE,3,0.39929605809435,0.123307445124466,0.477396496781184,3,0.401363231665853,0.122829861097628,0.47580690723652,-0.040357406440301,-0.0474210274663178
2004,10,SEA,STL,1,0.657656324606706,0.107901847536963,0.234441827856332,1,0.658854809022672,0.107215578466237,0.233929612511091,0.588553746570147,0.589331286127069
2004,10,TB,ATL,3,0.419470705793223,0.149938140648319,0.430591153558458,3,0.418669527563268,0.149597683870776,0.431732788565956,-0.0983403215262625,-0.0975169381942267
2004,11,ARI,CAR,1,0.61878550732016,0.132198122886621,0.249016369793219,1,0.619766070951209,0.131508085669967,0.248725843378824,0.614304890450391,0.614489542105461
2004,11,ATL,NYG,1,0.472247771271765,0.127136142092296,0.400616086635939,1,0.471375994040199,0.126980707767571,0.40164329819223,0.215545601773083,0.215415621016779
2004,11,DAL,BAL,3,0.219889928149697,0.207690099276979,0.572419972573325,3,0.219166618052711,0.205150395655317,0.575682986291972,0.51523308542013,0.517152314354888
2004,11,DEN,NO,1,0.60323453461382,0.137635071730528,0.259130393655652,1,0.603772044558922,0.137093584133311,0.259134371307768,0.588861817043407,0.588569028867591
2004,11,DET,MIN,2,0.173468522307017,0.608632814829162,0.217898662863822,2,0.171868311174766,0.611596727993623,0.216534960831611,0.576332584394377,0.576805259532871
2004,11,GB,HOU,2,0.203837058937821,0.550604000549898,0.245558940512281,2,0.202860539283297,0.552249452646686,0.244890008070017,0.554989137991022,0.556252335433319
2004,11,IND,CHI,1,0.666866403191193,0.111131518338667,0.22200207847014,1,0.667592540656904,0.110630616064374,0.221776843278722,0.645260674215437,0.645260995731313
2004,11,MIA,SEA,3,0.237438689012885,0.18570693668006,0.576854374307055,3,0.24008873276503,0.196318517602196,0.563592749632774,0.451086581089323,0.446622285205902
2004,11,NE,KC,3,0.186072315032896,0.132430320613576,0.681497364353529,3,0.185809401325425,0.131134390690207,0.683056207984368,0.525197807344415,0.524192279531074
2004,11,NYJ,CLE,2,0.182674484148273,0.590503243568316,0.226822272283411,2,0.18139119599261,0.592825215862558,0.225783588144831,0.574439896666173,0.575203423535294
2004,11,PIT,CIN,2,0.170303465420762,0.546355184633086,0.283341349946153,2,0.171151108730773,0.543290933094041,0.285557958175186,0.119838591645855,0.111425073138968
2004,11,SD,OAK,3,0.398398786837787,0.127655173443018,0.473946039719195,3,0.399444971548271,0.126987364692144,0.473567663759584,-0.0264812663035196,-0.0327769164608671
2004,11,SF,TB,1,0.594286919429678,0.142915015368003,0.262798065202318,1,0.59528353517106,0.142169952777621,0.262546512051319,0.584711480598131,0.58503114104475
2004,11,STL,BUF,3,0.303130375423177,0.149179998874166,0.547689625702657,3,0.3025889974838,0.148432845195604,0.548978157320595,0.257705643448557,0.258047520889574
2004,11,TEN,JAX,2,0.107841713869148,0.743674767785362,0.148483518345489,2,0.106828378940164,0.745917069184157,0.147254551875679,0.487318353076162,0.487876786312885
2004,11,WAS,PHI,3,0.246391328875478,0.111632524525472,0.64197614659905,3,0.249697529979597,0.11207815817564,0.638224311844763,0.33643210218175,0.33002269073763
2004,12,BAL,NE,3,0.403794564555065,0.117000076553748,0.479205358891187,3,0.405730731086021,0.116438250120026,0.477831018793953,-0.0507404389195678,-0.0584877086469453
2004,12,BUF,SEA,1,0.747620746426812,0.0689953067226434,0.183383946850544,1,0.747926386244552,0.0688574953959293,0.183216118359519,0.598768562293894,0.599984403846318
2004,12,CHI,DAL,3,0.260218315848566,0.189916591587686,0.549865092563748,3,0.259542117491991,0.188227112021922,0.552230770486086,0.383541143029689,0.384851847337122
2004,12,CLE,CIN,3,0.299824111907213,0.138566492780744,0.561609395312043,3,0.29972088720706,0.141240305994073,0.559038806798867,0.225677591225913,0.227413555090593
2004,12,IND,DET,1,0.721959858755745,0.0764181474425217,0.201621993801733,1,0.723526725308615,0.0758474659486996,0.200625808742686,0.581629888563629,0.582974295877669
2004,12,JAX,MIN,3,0.204577583681016,0.197514524273614,0.597907892045369,3,0.203667378520597,0.195785123647724,0.60054749783168,0.556806111444755,0.557671576230284
2004,12,MIA,SF,3,0.21971438475964,0.175758224710576,0.604527390529784,3,0.219016309212485,0.174757204309737,0.606226486477779,0.496664280904113,0.496630663734086
2004,12,NO,ATL,3,0.283768545519612,0.338661591157444,0.377569863322945,3,0.282505380274298,0.33997831027452,0.377516309451182,0.228724402347535,0.232660674193305
2004,12,NYJ,ARI,3,0.218063671489002,0.27648361580997,0.505452712701028,3,0.218107474038038,0.27340280231271,0.508489723649252,0.516047621822401,0.522641898072882
2004,12,OAK,DEN,2,0.173743510363902,0.609515021596153,0.216741468039944,2,0.176850964436648,0.603300781901163,0.219848253662189,0.555959363211533,0.554934131071262
2004,12,PHI,NYG,3,0.210563050978472,0.116444551352173,0.672992397669355,3,0.209890595607039,0.115300932907747,0.674808471485215,0.436900099674695,0.435551697764551
2004,12,SD,KC,2,0.128310031025662,0.702477774956813,0.169212194017525,2,0.127131123461982,0.704875754490452,0.167993122047566,0.575804380305564,0.57547207144253
2004,12,STL,GB,1,0.790651145469932,0.0586141018315691,0.150734752698499,1,0.793430039702951,0.0577194241568465,0.148850536140203,0.627135773955037,0.628666362096243
2004,12,TB,CAR,3,0.280491103909774,0.211541762635665,0.507967133454561,3,0.27997605403899,0.212968986737386,0.507054959223624,0.338741866328505,0.340520380141231
2004,12,TEN,HOU,2,0.140592271963415,0.671590153915744,0.187817574120841,2,0.139760347711372,0.673219679723221,0.187019972565408,0.535924452892469,0.535608374482158
2004,12,WAS,PIT,1,0.695770740102236,0.0794471058125962,0.224782154085168,1,0.695531832399784,0.0795235790740316,0.224944588526184,0.543003919053532,0.544745373496731
2004,13,ARI,DET,3,0.253943944171297,0.11166882407457,0.634387231754133,3,0.257314376144837,0.112139004004559,0.630546619850603,0.330612510938828,0.323876578595283
2004,13,ATL,TB,1,0.719589101360206,0.0900815668836373,0.190329331756157,1,0.720193560950275,0.0896890337442264,0.190117405305499,0.670157404708393,0.67012267882368
2004,13,BUF,MIA,2,0.117965905969065,0.71714499095893,0.164889103072006,2,0.117581147872726,0.717885706716768,0.164533145410506,0.487171437632369,0.4865009155575
2004,13,CAR,NO,1,0.738879276915848,0.0821800827990938,0.178940640285058,1,0.73923903559442,0.0818821645333111,0.178878799872269,0.665176917031074,0.665118316496865
2004,13,CIN,BAL,2,0.220403646734856,0.520028374742122,0.259567978523022,2,0.219790496803945,0.520961666292715,0.25924783690334,0.525733534455772,0.526678586027731
2004,13,DAL,SEA,2,0.215765769972184,0.504390986265247,0.279843243762568,2,0.21467841561057,0.507432664649395,0.277888919740035,0.263234766716932,0.271910828934519
2004,13,DEN,SD,1,0.438062342618842,0.144957720806096,0.416979936575062,1,0.433532709294752,0.146571998747014,0.419895291958235,0.14856903420873,0.139159970187809
2004,13,GB,PHI,1,0.618718926696472,0.132265549740383,0.249015523563145,1,0.619583951236242,0.131625719164968,0.24879032959879,0.61272100103202,0.612782451785616
2004,13,HOU,NYJ,3,0.276137552005962,0.112231319903624,0.611631128090414,3,0.278829061086238,0.112332453616691,0.608838485297071,0.251656178241582,0.245931441358297
2004,13,KC,OAK,2,0.103941215851074,0.75603947314911,0.140019310999816,2,0.103029567542611,0.757933364957916,0.139037067499473,0.564285567326687,0.563689432492413
2004,13,MIN,CHI,3,0.183466001430634,0.136552027501088,0.679981971068278,3,0.182072690316196,0.134803519343564,0.68312379034024,0.533828648344704,0.533659503217627
2004,13,NE,CLE,1,0.704565207870127,0.0960198693311262,0.199414922798747,1,0.705170687321853,0.0956028477257047,0.199226464952442,0.665609234465279,0.665504760329577
2004,13,NYG,WAS,1,0.687589191119686,0.10276750093346,0.209643307946854,1,0.688238699187489,0.102328485382499,0.209432815430012,0.659743890082966,0.659593966059596
2004,13,PIT,JAX,2,0.205261418016405,0.443246683461095,0.3514918985225,2,0.205722126112226,0.440952231894391,0.353325641993382,-0.130841916968627,-0.138305026960704
2004,13,SF,STL,1,0.507880089521688,0.108288125122814,0.383831785355498,1,0.51017801342811,0.107981597084092,0.381840389487798,0.289958844030371,0.296256662287597
2004,13,TEN,IND,3,0.364772455020747,0.131506489881342,0.503721055097911,3,0.362930484671353,0.131617789354438,0.505451725974209,0.0688967306216889,0.0716406656777807
2004,14,CHI,JAX,1,0.700158284660947,0.0799887780268714,0.219852937312182,1,0.701222612986051,0.0796411003791634,0.219136286634785,0.558193324611669,0.560197044568348
2004,14,CIN,NE,1,0.812819220667573,0.056190631772125,0.130990147560302,1,0.814389068279305,0.0555816651888471,0.130029266531848,0.672559956663852,0.672866159784274
2004,14,CLE,BUF,1,0.452198248721077,0.120164512112943,0.427637239165981,1,0.452987404554517,0.1196869911559,0.427325604289583,0.177340014805963,0.180294385468062
2004,14,DET,GB,2,0.168781434911748,0.617467173775509,0.213751391312743,2,0.16732218437349,0.620183386123366,0.212494429503144,0.577340323709803,0.577531685460668
2004,14,IND,HOU,3,0.298033936508059,0.141226626208028,0.560739437283913,3,0.299066783198514,0.140469936546886,0.5604632802546,0.263444597282815,0.25891472381216
2004,14,KC,TEN,2,0.137955812960436,0.68063776501636,0.181406422023203,2,0.140744492888821,0.67500557209921,0.18424993501197,0.573984973676266,0.577045959994061
2004,14,MIA,DEN,2,0.185023227665413,0.490277682182001,0.324699090152586,2,0.186008190565017,0.486568943701162,0.327422865733821,-0.0305007481035527,-0.0418959638271099
2004,14,NO,DAL,2,0.0991569228476415,0.759135004035096,0.141708073117263,2,0.0999781185253626,0.756723167003173,0.143298714471464,0.486104986658458,0.481933414179567
2004,14,NYG,BAL,1,0.574188951508492,0.152451019065583,0.273360029425924,1,0.575117344260831,0.151684790978986,0.273197864760182,0.558029359217385,0.558336244729462
2004,14,NYJ,PIT,3,0.230421235194717,0.14606750697089,0.623511257834393,3,0.230843163887172,0.144953205733342,0.624203630379486,0.444014076089227,0.441125051605295
2004,14,OAK,ATL,1,0.635033182573774,0.0977581219252192,0.267208695501007,1,0.636195903533896,0.097222544700309,0.266581551765795,0.498313014942975,0.499934277479808
2004,14,PHI,WAS,3,0.212849924637978,0.355257976658308,0.431892098703714,3,0.212919691214346,0.353700568234605,0.433379740551049,0.365963030510542,0.371002960079998
2004,14,SEA,MIN,2,0.149997790184077,0.608002942253383,0.241999267562539,2,0.149103794721874,0.610119549058678,0.240776656219448,0.232393765918091,0.23239640546701
2004,14,SF,ARI,1,0.515321565084959,0.165106362723325,0.319572072191716,1,0.501415841152507,0.171709868486081,0.326874290361412,0.397978914383717,0.373309701072026
2004,14,STL,CAR,1,0.747408746842355,0.0788933931794404,0.173697859978205,1,0.747759166849163,0.0786189928460392,0.173621840304798,0.667821209823102,0.667821391073556
2004,14,TB,SD,3,0.181746346041267,0.153318875160254,0.664934778798479,3,0.181601717009341,0.15432965990858,0.664068623082078,0.557904801485001,0.557816071788814
2004,15,BAL,IND,3,0.194434444607878,0.107699877953726,0.697865677438396,3,0.195927749234002,0.107619446034994,0.696452804731004,0.449929475961299,0.446814006593244
2004,15,BUF,CIN,1,0.707963821229122,0.0819193334942591,0.210116845276619,1,0.706603486640609,0.0820972205863439,0.211299292773048,0.573163129738877,0.571753366418336
2004,15,CAR,ATL,3,0.286341490112379,0.30350091599325,0.410157593894371,3,0.28524798410034,0.304402147199989,0.410349868699671,0.262534554730652,0.26645083230572
2004,15,DAL,PHI,2,0.201002571491613,0.469622852406369,0.329374576102018,2,0.200940770073552,0.469098299550202,0.329960930376246,-0.0472930797562976,-0.0511047824808999
2004,15,DEN,KC,1,0.638282535719072,0.122726526675452,0.238990937605476,1,0.639336738383259,0.122035651679312,0.238627609937429,0.626153802608999,0.626360465215608
2004,15,HOU,CHI,3,0.200320869226599,0.175594730175815,0.624084400597585,3,0.200128625596749,0.173819998960999,0.626051375442252,0.556004176199262,0.555396628205495
2004,15,JAX,GB,3,0.211942973304111,0.210027081585399,0.57802994511049,3,0.211769990039145,0.207692568210376,0.580537441750479,0.546078721016116,0.546336384879397
2004,15,MIN,DET,2,0.211014551571766,0.407135538186969,0.381849910241265,2,0.211115357407086,0.405973888557413,0.382910754035502,-0.232194920564814,-0.236650361241419
2004,15,NE,MIA,2,0.155015861446241,0.647394704483372,0.197589434070387,2,0.156468318903497,0.644423228132942,0.199108452963562,0.559890733950867,0.560904967198546
2004,15,NO,TB,2,0.206441168492616,0.546375710959446,0.247183120547938,2,0.205634766870376,0.547704007464595,0.246661225665029,0.546579507600615,0.547805633393768
2004,15,PIT,NYG,2,0.173929923028816,0.532301758156121,0.293768318815063,2,0.175001496159115,0.52848179795548,0.296516705885405,0.0626766890357145,0.0525598107135389
2004,15,SD,CLE,1,0.699722686382122,0.0812898648619423,0.218987448755935,1,0.700765912682555,0.08092801234571,0.218306074971736,0.565894174033535,0.56757880839023
2004,15,SEA,NYJ,1,0.646330669261226,0.0905930520860561,0.263076278652718,1,0.647698090182765,0.0901528124802324,0.262149097337003,0.503540065159716,0.505820401113611
2004,15,STL,ARI,1,0.65742132951623,0.114292339707095,0.228286330776675,1,0.658269671406012,0.113712919303149,0.228017409290839,0.638021479101582,0.638001515853597
2004,15,TEN,OAK,3,0.189379447348618,0.0967132120451042,0.713907340606278,3,0.187214776708332,0.0951883506040683,0.717596872687599,0.418962316837943,0.417735292131359
2004,15,WAS,SF,1,0.541313771976957,0.108749004913023,0.34993722311002,1,0.542368631351846,0.107672037603955,0.3499593310442,0.359964130653333,0.361025295283058
2004,16,ARI,SEA,3,0.206864170815624,0.170424293785527,0.622711535398849,3,0.206172210989542,0.1686669106127,0.625160878397759,0.529711887658033,0.530485969157179
2004,16,ATL,NO,1,0.628604436516133,0.0917536618645645,0.279641901619302,1,0.630786247925075,0.091136460215345,0.27807729185958,0.479123044500229,0.482543806912203
2004,16,BAL,PIT,1,0.514553352457626,0.107369810687908,0.378076836854465,1,0.516830078606121,0.106842883649448,0.376327037744431,0.305561571773459,0.311227235725418
2004,16,BUF,SF,1,0.657363209630724,0.0945787941270429,0.248057996242233,1,0.659026116882137,0.0939282249221938,0.247045658195669,0.530903551055375,0.532962445303904
2004,16,CAR,TB,1,0.546629692600977,0.106865869775176,0.346504437623847,1,0.549093455448484,0.106296463372011,0.344610081179505,0.370162970136303,0.375634150119939
2004,16,CHI,DET,1,0.78218548458066,0.0602131648076249,0.157601350611715,1,0.781033148462755,0.0603977571953105,0.158569094341935,0.611702886091438,0.611633819765695
2004,16,CLE,MIA,2,0.188230163827076,0.49370010956968,0.318069726603244,2,0.189728420035648,0.488659578046257,0.321612001918095,-0.000994166255666686,-0.0149022658494235
2004,16,DEN,TEN,1,0.696431446231916,0.0796088704514056,0.223959683316679,1,0.697797059703529,0.0792042180441474,0.222998722252324,0.549584860068639,0.55181334395733
2004,16,GB,MIN,2,0.147487258669844,0.661667884353413,0.190844856976744,2,0.146876687047793,0.662783980771528,0.190339332180679,0.578923984473738,0.578971963614868
2004,16,HOU,JAX,1,0.721022226242844,0.0756979519635483,0.203279821793608,1,0.720130218726415,0.0759688542670057,0.203900927006579,0.583559276973142,0.584484103384794
2004,16,NE,NYJ,1,0.447260719756899,0.12312971522429,0.429609565018811,1,0.449240061248164,0.122657506894796,0.428102431857039,0.163179340611491,0.169267011443939
2004,16,NYG,CIN,2,0.150485323120453,0.652950717838482,0.196563959041065,2,0.149571137765697,0.65481187595343,0.195616986280873,0.48518264643501,0.486888784169264
2004,16,OAK,KC,2,0.134898232635638,0.653926646227676,0.211175121136686,2,0.130058899641609,0.667181119929399,0.202759980428992,0.29545144647901,0.308480038869154
2004,16,PHI,STL,3,0.298576576858114,0.115649611313448,0.585773811828439,3,0.30349732764121,0.116467398972214,0.580035273386576,0.229694738181747,0.219836903723846
2004,16,SD,IND,2,0.235603436438915,0.493314635716622,0.271081927844462,2,0.234871340010719,0.494412140103052,0.270716519886228,0.487975671293012,0.489395867153551
2004,16,WAS,DAL,2,0.215393354774364,0.431116405074697,0.353490240150939,2,0.212964464150161,0.443101263083156,0.343934272766683,-0.134340649192487,-0.101056608367242
2004,17,ATL,SEA,2,0.179748212566995,0.597222139245199,0.223029648187807,2,0.177460229600982,0.601615392589434,0.220924377809584,0.514918376056327,0.51727908341012
2004,17,CIN,PHI,1,0.605567690065828,0.103859183213601,0.290573126720571,1,0.607268075685179,0.103148786411178,0.289583137903643,0.459880340344995,0.462439230001134
2004,17,CLE,HOU,3,0.207577131267251,0.160264116000744,0.632158752732006,3,0.207479893423294,0.158510321478743,0.634009785097963,0.522803034355082,0.522000373388153
2004,17,DAL,NYG,2,0.182682108889328,0.515320293384731,0.301997597725941,2,0.181943893107636,0.517829425933318,0.300226680959046,0.038363104962853,0.04350145207435
2004,17,DET,TEN,3,0.218060482722687,0.105699747244021,0.676239770033292,3,0.215713929395953,0.104866335519784,0.679419735084264,0.369558196126457,0.370673090175594
2004,17,GB,CHI,1,0.52981076084517,0.13936811213454,0.33082112702029,1,0.52976992997913,0.138771538441598,0.331458531579272,0.373717547819797,0.373182315094027
2004,17,IND,DEN,1,0.578652525277028,0.100527449547461,0.320820025175511,1,0.58022376204006,0.100250490567498,0.319525747392441,0.415883000648467,0.419564831247081
2004,17,JAX,OAK,2,0.197990043044942,0.431850473197477,0.370159483757581,2,0.197005399062213,0.435708409540291,0.367286191397495,-0.189341440541476,-0.182499106836323
2004,17,KC,SD,1,0.515739464543516,0.107362185938508,0.376898349517976,1,0.517290091532501,0.106941812313236,0.375768096154263,0.308186828970267,0.312120588673686
2004,17,MIA,BAL,1,0.54100886838119,0.103043615557463,0.355947516061347,1,0.541347439189159,0.102596652809797,0.356055908001044,0.341481678634732,0.343022194028033
2004,17,MIN,WAS,1,0.5094722503115,0.108297390874321,0.382230358814179,1,0.511867323032933,0.108065458894854,0.380067218072213,0.291260488177309,0.297728787367988
2004,17,NO,CAR,3,0.218068848900498,0.129781097577697,0.652150053521805,3,0.217307604258579,0.129149997646357,0.653542398095064,0.433185763724039,0.432891772518565
2004,17,NYJ,STL,2,0.127408918743995,0.681389312454794,0.191201768801212,2,0.125000772719696,0.68784391967975,0.187155307600554,0.340507789715831,0.347073838624606
2004,17,PIT,BUF,3,0.228228540215237,0.313531014453161,0.458240445331602,3,0.228155586186709,0.311565586515628,0.460278827297663,0.420172095811709,0.425786779833602
2004,17,SF,NE,3,0.210881365765097,0.157410643998768,0.631707990236135,3,0.210040344768746,0.155469824849957,0.634489830381296,0.499888128701368,0.500468374746454
2004,17,TB,ARI,3,0.245804470864002,0.132018764310963,0.622176764825035,3,0.24360348736826,0.130319890878229,0.626076621753512,0.382546294638551,0.382384872592403
2004,18,DEN,IND,1,0.612179243653744,0.135355476732911,0.252465279613345,1,0.613169852986326,0.134656075015032,0.252174071998643,0.60639968014057,0.606650332786916
2004,18,MIN,GB,1,0.776947794264502,0.0646945016650442,0.158357704070454,1,0.776688173777586,0.0646692359641389,0.158642590258275,0.630872765444915,0.631421790663723
2004,18,NYJ,SD,2,0.187069225507684,0.537941937802561,0.274988836689756,2,0.185854688055364,0.540964327271747,0.273180984672888,0.17288438461604,0.177475105262331
2004,18,STL,SEA,2,0.20032802904772,0.467057787105084,0.332614183847195,2,0.200516312904774,0.465991519521011,0.333492167574216,-0.0595244359604593,-0.0638447633798897
2004,19,IND,NE,3,0.39453414168382,0.120229518818806,0.485236339497374,3,0.398210716418954,0.120365423415045,0.481423860166002,-0.0171022528572147,-0.0291105938251554
2004,19,MIN,PHI,1,0.710255821027351,0.0931683412321495,0.196575837740499,1,0.711105729925254,0.0926770979208653,0.196217172153881,0.662794158216301,0.662934375720755
2004,19,NYJ,PIT,2,0.159846550456006,0.614190408488412,0.225963041055583,2,0.159215805188654,0.615209681717785,0.225574513093561,0.319332249243589,0.318534614700801
2004,19,STL,ATL,1,0.773332027029196,0.0700767568895915,0.156591216081212,1,0.775812961097201,0.0691212827136966,0.155065756189102,0.676922321654015,0.677781805549082
2004,20,ATL,PHI,1,0.577853630344014,0.101848432141566,0.32029793751442,1,0.579865665351591,0.101373289694499,0.31876104495391,0.412775532098529,0.417157037217994
2004,20,NE,PIT,1,0.823609730829826,0.0517990827783727,0.124591186391802,1,0.824984943282079,0.0512970443808765,0.123718012337044,0.664533002560783,0.665271886583873
2004,21,NE,PHI,2,0.209104920158653,0.404112606161899,0.386782473679448,2,0.209698163240803,0.400312261145675,0.389989575613522,-0.23068009107749,-0.242707220717506
2005,1,ARI,NYG,3,0.252954670363887,0.172678230933075,0.574367098703038,3,0.252165483175696,0.171790468362777,0.576044048461527,0.376491198081785,0.378475255913764
2005,1,CHI,WAS,3,0.231382125469434,0.229689266375718,0.538928608154848,3,0.231435219952339,0.227676963329973,0.540887816717688,0.502346949322847,0.502090803232285
2005,1,CIN,CLE,3,0.375028956079197,0.121272107301682,0.50369893661912,3,0.376071458968462,0.120874869880843,0.503053671150695,0.0265140427357418,0.0219289684468426
2005,1,DAL,SD,2,0.126321954521556,0.707448167467154,0.166229878011289,2,0.128974539444877,0.701789777776396,0.169235682778727,0.574390521557627,0.576469169240907
2005,1,DEN,MIA,1,0.497809273374522,0.111079964258197,0.39111076236728,1,0.500196138119502,0.110686456075718,0.38911740580478,0.272413402835048,0.278751785336352
2005,1,GB,DET,3,0.415451014153482,0.121916428830924,0.462632557015595,3,0.418565697485064,0.121807303512442,0.459626999002494,-0.0717699310842214,-0.0826622410635364
2005,1,HOU,BUF,1,0.757977191988428,0.0681357546778811,0.173887053333691,1,0.756585462035206,0.0684888227951285,0.174925715169665,0.615091471664023,0.615548505179626
2005,1,IND,BAL,3,0.223387441429194,0.13022972334511,0.646382835225696,3,0.223458596661015,0.129153242821864,0.647388160517121,0.435429432728528,0.433868069060633
2005,1,NO,CAR,3,0.184085832649128,0.136053277888263,0.679860889462609,3,0.184261407292644,0.138207841179532,0.677530751527824,0.524607117510921,0.525388950034597
2005,1,NYJ,KC,1,0.614977728065233,0.133238457211064,0.251783814723703,1,0.615985260252821,0.132537723940315,0.251477015806863,0.60731385268467,0.607582661258264
2005,1,OAK,NE,3,0.266788850447218,0.112150591604484,0.621060557948298,3,0.267327601843995,0.111460048187728,0.621212349968277,0.302384294996594,0.298279047268278
2005,1,PHI,ATL,1,0.503879856549755,0.119672846903815,0.37644729654643,1,0.503829188833868,0.119222370922268,0.376948440243863,0.282051574198908,0.283467421912615
2005,1,SEA,JAX,3,0.215245248871125,0.106006853008207,0.678747898120668,3,0.216979746842295,0.106036818023514,0.67698343513419,0.386974827575379,0.382923584730762
2005,1,STL,SF,1,0.49315390076688,0.11492092164373,0.39192517758939,1,0.491416862980272,0.114754968663384,0.393828168356343,0.264779668020948,0.262311067093312
2005,1,TB,MIN,3,0.203243836086821,0.173833928349663,0.622922235563517,3,0.203546525903693,0.175529806447661,0.620923667648646,0.528893852613131,0.528197850997278
2005,1,TEN,PIT,1,0.658728442533705,0.0957633612900053,0.24550819617629,1,0.659978537057345,0.0951685911704244,0.24485287177223,0.535439019879554,0.536759681889629
2005,2,ATL,SEA,1,0.746268660830694,0.0672453414342222,0.186485997735084,1,0.748145600594393,0.06658501428695,0.185269385118657,0.580674967941967,0.581951040094974
2005,2,BAL,TEN,1,0.706850743768783,0.0941549277048798,0.198994328526338,1,0.707473154859249,0.0937519363604266,0.198774908780324,0.658315006328955,0.65832276995284
2005,2,BUF,TB,1,0.569135743186935,0.102854541068158,0.328009715744907,1,0.570910323554622,0.102631591947519,0.326458084497859,0.404392330373177,0.408709727628541
2005,2,CLE,GB,3,0.174609485616077,0.106152523336393,0.719237991047531,3,0.171859841575181,0.103976271169955,0.724163887254863,0.496994379284294,0.496850334547588
2005,2,DET,CHI,1,0.684196991916021,0.103993956721635,0.211809051362344,1,0.684925473643262,0.103505857914714,0.211568668442024,0.656404961288483,0.656323539368171
2005,2,JAX,IND,2,0.186028558093378,0.493634555468294,0.320336886438328,2,0.187819770538245,0.487395961445104,0.324784268016652,-0.0126503163210253,-0.0295267814351906
2005,2,KC,OAK,3,0.221229516829062,0.190863221064343,0.587907262106595,3,0.220054153067041,0.190100288505016,0.589845558427944,0.509239679872151,0.510288132635083
2005,2,MIA,NYJ,1,0.582800730479672,0.103765098669242,0.313434170851086,1,0.584495943488899,0.103384913584772,0.31211914292633,0.416146065723133,0.420311625708075
2005,2,MIN,CIN,1,0.558789331257854,0.160948164089846,0.2802625046523,1,0.559416755792625,0.160298118070439,0.280285126136936,0.539291103691459,0.539189840159792
2005,2,NE,CAR,3,0.356348345544449,0.111251962020738,0.532399692434813,3,0.358245702771928,0.110964160518056,0.530790136710016,0.0652185223427506,0.0577121614668666
2005,2,NYG,NO,1,0.766359139374154,0.065574408350563,0.168066452275283,1,0.767120531996027,0.065255226131735,0.167624241872238,0.611141056681639,0.612222357139413
2005,2,PIT,HOU,1,0.698840726245975,0.0981440801350751,0.20301519361895,1,0.699427494890295,0.0977356320650765,0.202836873044628,0.662612643320531,0.66256906082983
2005,2,SD,DEN,2,0.0948995962497038,0.774988736550416,0.130111667199881,2,0.0942852664093289,0.776103710608678,0.129611022981993,0.543514762471782,0.54127233924901
2005,2,SF,PHI,1,0.52242310168531,0.181624668847177,0.295952229467513,1,0.522870643465095,0.181002371712845,0.29612698482206,0.481887910546172,0.481579959725301
2005,2,STL,ARI,3,0.197943280369459,0.164002469243046,0.638054250387496,3,0.196541280154665,0.16262708142716,0.640831638418175,0.549802777265687,0.550920141305114
